id,cidade,estado,sigla,codigo,gentilico,latitude,longitude,populacao,area,densidade
1513,Catas Altas da Noruega,Minas Gerais,MG,3115409,catas-altense,-20.6690617,-43.5029884,3641,141.62,25.7
1514,Catuji,Minas Gerais,MG,3115458,catujiense,-17.3882779,-41.5012792,6311,419.38,15.0
1515,Catuti,Minas Gerais,MG,3115474,catutiense,-15.3603135,-42.9625111,4986,287.81,17.3
1516,Caxambu,Minas Gerais,MG,3115508,caxambuense,-21.9779646,-44.9331458,21656,100.48,215.5
1517,Cedro do Abaeté,Minas Gerais,MG,3115607,cedrense,-19.1056262,-45.6952715,1164,283.21,4.1
1518,Central de Minas,Minas Gerais,MG,3115706,centralense,-18.7610353,-41.3067873,7032,204.33,34.4
1519,Centralina,Minas Gerais,MG,3115805,centralinense,-18.5896126,-49.1971045,10350,327.19,31.6
1520,Chácara,Minas Gerais,MG,3115904,chacarense,-21.6796493,-43.194086,3154,152.81,20.6
1521,Chalé,Minas Gerais,MG,3116001,chaleense,-20.0352337,-41.6610356,5704,212.67,26.8
1522,Chapada do Norte,Minas Gerais,MG,3116100,chapadense,-17.1557457,-42.4135036,15356,830.83,18.5
1523,Chapada Gaúcha,Minas Gerais,MG,3116159,chapadense,-15.5694079,-45.3745358,13680,3255.19,4.2
1524,Chiador,Minas Gerais,MG,3116209,chiadorense,-21.9970073,-43.0389191,2687,252.85,10.6
1525,Cipotânea,Minas Gerais,MG,3116308,cipotanense,-20.907222,-43.3487761,6787,153.48,44.2
1526,Claraval,Minas Gerais,MG,3116407,claravalense,-20.4012575,-47.2337675,4843,227.63,21.3
1527,Claro dos Poções,Minas Gerais,MG,3116506,claro-pocense,-17.0876402,-44.2857937,7551,720.42,10.5
1528,Cláudio,Minas Gerais,MG,3116605,claudiense,-20.4438418,-44.7653198,28617,630.71,45.4
1529,Coimbra,Minas Gerais,MG,3116704,coimbraense,-20.8412518,-42.7955185,7556,106.88,70.7
1530,Coluna,Minas Gerais,MG,3116803,colunense,-18.2326706,-42.8376867,8873,348.49,25.5
1531,Comendador Gomes,Minas Gerais,MG,3116902,comendadorense,-19.6818529,-49.0817124,3111,1041.05,3.0
1532,Comercinho,Minas Gerais,MG,3117009,comerciense,-16.2968473,-41.7947938,6929,654.96,10.6
1533,Conceição da Aparecida,Minas Gerais,MG,3117108,aparecidense,-21.1137939,-46.2282927,10292,352.52,29.2
1534,Conceição da Barra de Minas,Minas Gerais,MG,3115201,conceicionense,-21.1283712,-44.4721793,3954,273.01,14.5
1535,Conceição das Alagoas,Minas Gerais,MG,3117306,garimpense,-19.9241693,-48.3811173,27893,1340.25,20.8
1536,Conceição das Pedras,Minas Gerais,MG,3117207,pedrense,-22.1549968,-45.4215658,2812,102.21,27.5
1537,Conceição de Ipanema,Minas Gerais,MG,3117405,ipanemense,-19.9194179,-41.6610356,4574,253.94,18.0
1538,Conceição do Mato Dentro,Minas Gerais,MG,3117504,conceicionense,-19.0345287,-43.4228569,17842,1720.01,10.4
1539,Conceição do Pará,Minas Gerais,MG,3117603,conceição-paraense,-19.7877348,-44.8692573,5507,250.31,22.0
1540,Conceição do Rio Verde,Minas Gerais,MG,3117702,conceicionense,-21.880357,-45.0881465,13638,369.68,36.9
1541,Conceição dos Ouros,Minas Gerais,MG,3117801,ourense,-22.4351056,-45.7710559,11638,180.24,64.6
1542,Cônego Marinho,Minas Gerais,MG,3117836,cônego marinhense,-14.9627446,-44.5878439,7642,1610.47,4.7
1543,Confins,Minas Gerais,MG,3117876,confinense,-19.6296031,-43.9901703,6730,42.36,158.9
1544,Congonhal,Minas Gerais,MG,3117900,congonhalense,-22.1541237,-46.0427891,11950,205.13,58.3
1545,Congonhas,Minas Gerais,MG,3118007,congonhense,-20.4993469,-43.8613566,54762,304.07,180.1
1546,Congonhas do Norte,Minas Gerais,MG,3118106,congonhense,-18.8107723,-43.6785377,5045,405.67,12.4
1547,Conquista,Minas Gerais,MG,3118205,conquistense,-19.9380535,-47.5442582,6939,618.36,11.2
1548,Conselheiro Lafaiete,Minas Gerais,MG,3118304,lafaietense,-20.6639305,-43.7850227,128589,370.25,347.3
1549,Conselheiro Pena,Minas Gerais,MG,3118403,conselheiro-penense,-19.1739275,-41.4733731,22921,1483.88,15.4
1550,Consolação,Minas Gerais,MG,3118502,consolense,-22.5627699,-45.9229866,1783,89.12,20.0
1551,Contagem,Minas Gerais,MG,3118601,contagense,-19.9161508,-44.0808763,663855,195.05,3403.6
1552,Coqueiral,Minas Gerais,MG,3118700,coqueirense,-21.1893557,-45.441058,9159,296.16,30.9
1553,Coração de Jesus,Minas Gerais,MG,3118809,corjesuense,-16.6842776,-44.364854,26602,2225.22,12.0
1554,Cordisburgo,Minas Gerais,MG,3118908,cordisburguense,-19.0407924,-44.2099791,8890,823.65,10.8
1555,Cordislândia,Minas Gerais,MG,3119005,cordislandense,-21.7935878,-45.6574246,3538,179.54,19.7
1556,Corinto,Minas Gerais,MG,3119104,corintiano,-18.3647127,-44.4521249,23731,2525.4,9.4
1557,Coroaci,Minas Gerais,MG,3119203,coroaciense,-18.6160477,-42.2794946,9991,576.27,17.3
1558,Coromandel,Minas Gerais,MG,3119302,coromandelense,-18.4785912,-47.1978694,27974,3313.12,8.4
1559,Coronel Fabriciano,Minas Gerais,MG,3119401,fabricianense,-19.5189752,-42.6282541,109855,221.25,496.5
1560,Coronel Murta,Minas Gerais,MG,3119500,murtense,-16.588013,-42.1967716,9222,815.41,11.3
1561,Coronel Pacheco,Minas Gerais,MG,3119609,pachequense,-21.5882924,-43.2632813,3086,131.51,23.5
1562,Coronel Xavier Chaves,Minas Gerais,MG,3119708,xavierense,-21.022122,-44.2004938,3434,140.95,24.4
1563,Córrego Danta,Minas Gerais,MG,3119807,córrego-dantense,-19.7844861,-46.018188,3215,657.43,4.9
1564,Córrego do Bom Jesus,Minas Gerais,MG,3119906,correguense,-22.6267011,-45.9991326,3704,123.65,30.0
1565,Córrego Fundo,Minas Gerais,MG,3119955,corregofundense,-20.4502059,-45.5548332,6337,101.11,62.7
1566,Córrego Novo,Minas Gerais,MG,3120003,córrego-novense,-19.8064002,-42.4528138,2771,205.39,13.5
1567,Couto de Magalhães de Minas,Minas Gerais,MG,3120102,couto-magalhense,-18.0885127,-43.425942,4410,485.65,9.1
1568,Crisólita,Minas Gerais,MG,3120151,crisolitense,-17.238629,-40.9130546,6704,966.2,6.9
1569,Cristais,Minas Gerais,MG,3120201,cristalense,-20.8740775,-45.5178387,12798,628.43,20.4
1570,Cristália,Minas Gerais,MG,3120300,cristalense,-16.7193865,-42.8661525,5971,840.7,7.1
1571,Cristiano Otoni,Minas Gerais,MG,3120409,cristianense,-20.8249342,-43.8124157,5150,132.87,38.8
1572,Cristina,Minas Gerais,MG,3120508,cristinense,-22.2102702,-45.2630555,10242,311.33,32.9
1573,Crucilândia,Minas Gerais,MG,3120607,crucilandense,-20.4034268,-44.3425754,5034,167.16,30.1
1574,Cruzeiro da Fortaleza,Minas Gerais,MG,3120706,cruzeirense,-18.9469558,-46.6732883,3626,187.72,19.3
1575,Cruzília,Minas Gerais,MG,3120805,cruzilense,-21.7651838,-44.813111,15417,522.42,29.5
1576,Cuparaque,Minas Gerais,MG,3120839,cuparaquense,-18.9690589,-41.0982464,4982,226.75,22.0
1577,Curral de Dentro,Minas Gerais,MG,3120870,curraldentense,-15.8546168,-41.8004409,7729,570.95,13.5
1578,Curvelo,Minas Gerais,MG,3120904,curvelano,-18.753199,-44.4306685,80129,3296.2,24.3
1579,Datas,Minas Gerais,MG,3121001,datense,-18.4481607,-43.6595175,5410,310.1,17.4
1580,Delfim Moreira,Minas Gerais,MG,3121100,delfinense,-22.4907716,-45.2806177,8025,408.47,19.6
1581,Delfinópolis,Minas Gerais,MG,3121209,delfinopolitano,-20.3463875,-46.8458245,7114,1378.42,5.2
1582,Delta,Minas Gerais,MG,3121258,deltense,-19.9719267,-47.7757685,10533,102.78,102.5
1583,Descoberto,Minas Gerais,MG,3121308,descobertense,-21.4487579,-42.9611571,5013,213.17,23.5
1584,Desterro de Entre Rios,Minas Gerais,MG,3121407,desterrense,-20.6604014,-44.3327715,7243,377.17,19.2
1585,Desterro do Melo,Minas Gerais,MG,3121506,melense,-21.1460856,-43.5170617,2901,142.28,20.4
1586,Diamantina,Minas Gerais,MG,3121605,diamantinense,-18.2417866,-43.6035055,47723,3891.66,12.3
1587,Diogo de Vasconcelos,Minas Gerais,MG,3121704,vasconcelense,-20.4874081,-43.2328033,3802,165.09,23.0
1588,Dionísio,Minas Gerais,MG,3121803,dionisiano,-19.8413453,-42.7765266,7729,339.38,22.8
1589,Divinésia,Minas Gerais,MG,3121902,divinesiano,-20.9903302,-43.0048871,3417,116.97,29.2
1590,Divino,Minas Gerais,MG,3122009,divinense,-20.6165787,-42.1770246,19931,337.78,59.0
1591,Divino das Laranjeiras,Minas Gerais,MG,3122108,divinense,-18.7759713,-41.47847,4979,342.25,14.5
1592,Divinolândia de Minas,Minas Gerais,MG,3122207,divinolandense,-18.8081244,-42.6097596,7571,133.12,56.9
1593,Divinópolis,Minas Gerais,MG,3122306,divinopolitano,-20.1451261,-44.8916447,238230,708.12,336.4
1594,Divisa Alegre,Minas Gerais,MG,3122355,divisalegrense,-15.7067219,-41.3811577,6786,117.8,57.6
1595,Divisa Nova,Minas Gerais,MG,3122405,divisa-novense,-21.5301056,-46.2282927,6011,216.96,27.7
1596,Divisópolis,Minas Gerais,MG,3122454,divisopolense,-15.755418,-40.9182876,11019,572.93,19.2
1597,Dom Bosco,Minas Gerais,MG,3122470,dom bosquense,-16.7334719,-46.3240951,3677,817.38,4.5
1598,Dom Cavati,Minas Gerais,MG,3122504,dom-cavatiano,-19.3846368,-42.0880724,5072,59.52,85.2
1599,Dom Joaquim,Minas Gerais,MG,3122603,dom-joaquinense,-18.9669615,-43.2551602,4195,398.82,10.5
1600,Dom Silvério,Minas Gerais,MG,3122702,dom-silveriense,-20.1517978,-42.9611571,5237,194.97,26.9
1601,Dom Viçoso,Minas Gerais,MG,3122801,dom-viçosense,-22.2136237,-45.1307427,3001,113.92,26.3
1602,Dona Eusébia,Minas Gerais,MG,3122900,euzebense,-21.3193426,-42.7955185,6572,70.23,93.6
1603,Dores de Campos,Minas Gerais,MG,3123007,dorense,-21.1094506,-44.0206193,10153,124.84,81.3
1604,Dores de Guanhães,Minas Gerais,MG,3123106,dorense,-19.0611625,-42.9222315,5169,382.12,13.5
1605,Dores do Indaiá,Minas Gerais,MG,3123205,dorense,-19.4608252,-45.596316,13483,1111.2,12.1
1606,Dores do Turvo,Minas Gerais,MG,3123304,dorense,-20.974998,-43.1890712,4259,231.17,18.4
1607,Doresópolis,Minas Gerais,MG,3123403,doresopolitano,-20.2879237,-45.8849587,1527,152.91,10.0
1608,Douradoquara,Minas Gerais,MG,3123502,douradoquarense,-18.4442911,-47.5864964,1908,312.88,6.1
1609,Durandé,Minas Gerais,MG,3123528,durandeense,-20.1552325,-41.7805477,7841,217.46,36.1
1610,Elói Mendes,Minas Gerais,MG,3123601,elói-mendense,-21.6177232,-45.5818214,28076,499.54,56.2
1611,Engenheiro Caldas,Minas Gerais,MG,3123700,engenheiro-caldense,-19.199592,-42.0469455,11134,187.06,59.5
1612,Engenheiro Navarro,Minas Gerais,MG,3123809,navarrense,-17.2980684,-44.0579882,7242,608.31,11.9
1613,Entre Folhas,Minas Gerais,MG,3123858,entrefolhense,-19.6461661,-42.2461069,5370,85.39,62.9
1614,Entre Rios de Minas,Minas Gerais,MG,3123908,entrerrianos,-20.7387451,-44.0579882,15298,456.8,33.5
1615,Ervália,Minas Gerais,MG,3124005,ervalense,-20.8375261,-42.6562703,18895,357.49,52.9
1616,Esmeraldas,Minas Gerais,MG,3124104,esmeraldense,-19.7656001,-44.2857937,70552,909.68,77.6
1617,Espera Feliz,Minas Gerais,MG,3124203,espera-felizense,-20.652053,-41.9091561,24951,317.64,78.6
1618,Espinosa,Minas Gerais,MG,3124302,espinosense,-14.9256971,-42.8168003,31617,1868.97,16.9
1619,Espírito Santo do Dourado,Minas Gerais,MG,3124401,douradense,-22.0471159,-45.9513337,4692,263.88,17.8
1620,Estiva,Minas Gerais,MG,3124500,estivense,-22.4753947,-45.9991326,11354,243.87,46.6
1621,Estrela Dalva,Minas Gerais,MG,3124609,estrela-dalvense,-21.7428116,-42.4619531,2343,131.37,17.8
1622,Estrela do Indaiá,Minas Gerais,MG,3124708,estrelense,-19.5643687,-45.7900209,3500,635.98,5.5
1623,Estrela do Sul,Minas Gerais,MG,3124807,estrela-sulense,-18.7451193,-47.692697,7978,822.45,9.7
1624,Eugenópolis,Minas Gerais,MG,3124906,eugenopolense,-21.0159418,-42.2559685,11275,309.4,36.4
1625,Ewbank da Câmara,Minas Gerais,MG,3125002,ewbanquense,-21.5736071,-43.5510816,3913,103.83,37.7
1626,Extrema,Minas Gerais,MG,3125101,extremense,-22.854505,-46.3184212,36225,244.58,148.1
1627,Fama,Minas Gerais,MG,3125200,famense,-21.4676645,-45.8089934,2377,86.02,27.6
1628,Faria Lemos,Minas Gerais,MG,3125309,faria-lemense,-20.7860449,-42.0286885,3241,165.22,19.6
1629,Felício dos Santos,Minas Gerais,MG,3125408,feliz-santense,-18.0779087,-43.2503796,4753,357.62,13.3
1630,Felisburgo,Minas Gerais,MG,3125606,felisburguense,-16.6327314,-40.7564002,7457,596.22,12.5
1631,Felixlândia,Minas Gerais,MG,3125705,felixlandense,-18.7135827,-44.9253354,15336,1554.63,9.9
1632,Fernandes Tourinho,Minas Gerais,MG,3125804,fernandes-tourinhense,-19.1040816,-42.0979633,3431,151.88,22.6
1633,Ferros,Minas Gerais,MG,3125903,ferrense,-19.2754916,-42.9027576,9820,1088.79,9.0
1634,Fervedouro,Minas Gerais,MG,3125952,fervedourense,-20.7260722,-42.2762515,11006,357.68,30.8
1635,Florestal,Minas Gerais,MG,3126000,florestalense,-19.8680623,-44.4370606,7461,194.24,38.4
1636,Formiga,Minas Gerais,MG,3126109,formiguense,-20.4623459,-45.4272185,67683,1501.92,45.1
1637,Formoso,Minas Gerais,MG,3126208,formosense,-14.9450825,-46.2374957,9562,3686.0,2.6
1638,Fortaleza de Minas,Minas Gerais,MG,3126307,fortalezense,-20.9056243,-46.7671967,4412,218.79,20.2
1639,Fortuna de Minas,Minas Gerais,MG,3126406,fortunense,-19.562964,-44.4480709,2947,198.71,14.8
1640,Francisco Badaró,Minas Gerais,MG,3126505,badarosense,-16.9594175,-42.2953964,10332,461.48,22.4
1641,Francisco Dumont,Minas Gerais,MG,3126604,francisco-dumonsense,-17.3113283,-44.2320548,5215,1576.13,3.3
1642,Francisco Sá,Minas Gerais,MG,3126703,francisco-saense,-16.4786577,-43.4911222,26277,2747.3,9.6
1643,Franciscópolis,Minas Gerais,MG,3126752,franciscopolitano,-18.0143073,-41.9593241,5391,717.09,7.5
1644,Frei Gaspar,Minas Gerais,MG,3126802,frei-gasparense,-18.1400375,-41.4812771,5880,626.67,9.4
1645,Frei Inocêncio,Minas Gerais,MG,3126901,frei-inocenciano,-18.5625262,-41.9067341,9611,469.56,20.5
1646,Frei Lagonegro,Minas Gerais,MG,3126950,frei lagonegrense,-18.1677897,-42.7663945,3478,167.47,20.8
1647,Fronteira,Minas Gerais,MG,3127008,fronteirense,-20.2819164,-49.2030593,18103,199.99,90.5
1648,Fronteira dos Vales,Minas Gerais,MG,3127057,fronteirista-dos-vales,-16.9058828,-40.8171615,4581,320.76,14.3
1649,Fruta de Leite,Minas Gerais,MG,3127073,fruta de leitense,-16.1161571,-42.5267462,5369,762.84,7.0
1650,Frutal,Minas Gerais,MG,3127107,frutalense,-20.0264222,-48.9360129,59496,2426.97,24.5
1651,Funilândia,Minas Gerais,MG,3127206,funilandense,-19.369193,-44.0597068,4349,199.8,21.8
1652,Galiléia,Minas Gerais,MG,3127305,galileense,-19.0009454,-41.539043,6817,720.36,9.5
1653,Gameleiras,Minas Gerais,MG,3127339,gameleirense,-14.9831646,-43.2908233,5109,1733.2,2.9
1654,Glaucilândia,Minas Gerais,MG,3127354,glaucilandense,-16.9055659,-43.6567219,3150,145.86,21.6
1655,Goiabeira,Minas Gerais,MG,3127370,goiabeirense,-18.981141,-41.2239132,3353,112.44,29.8
1656,Goianá,Minas Gerais,MG,3127388,goianaense,-21.5652838,-43.194086,3966,152.04,26.1
1657,Gonçalves,Minas Gerais,MG,3127404,gonçalvense,-22.6593169,-45.8544526,4350,187.35,23.2
1658,Gonzaga,Minas Gerais,MG,3127503,gonzaguense,-18.8791902,-42.4920945,6158,209.35,29.4
1659,Gouveia,Minas Gerais,MG,3127602,gouveano,-18.5547431,-43.8290988,11825,866.6,13.6
1660,Governador Valadares,Minas Gerais,MG,3127701,valadarense,-18.8549317,-41.9559233,279885,2342.33,119.5
1661,Grão Mogol,Minas Gerais,MG,3127800,grão-mogolense,-16.5653347,-42.8932343,15836,3885.29,4.1
1662,Grupiara,Minas Gerais,MG,3127909,grupiarense,-18.4600595,-47.7834888,1388,193.14,7.2
1663,Guanhães,Minas Gerais,MG,3128006,guanhanense,-18.7710458,-42.9318193,34319,1075.12,31.9
1664,Guapé,Minas Gerais,MG,3128105,guapense,-20.7635618,-45.9156637,14245,934.35,15.2
1665,Guaraciaba,Minas Gerais,MG,3128204,guaraciabense,-20.5470397,-43.0389191,10324,348.6,29.6
1666,Guaraciama,Minas Gerais,MG,3128253,guaraciamense,-17.1254353,-43.599128,4972,390.26,12.7
1667,Guaranésia,Minas Gerais,MG,3128303,guaranesiano,-21.3018381,-46.7984745,19021,294.83,64.5
1668,Guarani,Minas Gerais,MG,3128402,guaraniense,-21.359905,-43.0446895,8911,264.19,33.7
1669,Guarará,Minas Gerais,MG,3128501,guararense,-21.7613406,-43.0292053,3796,88.66,42.8
1670,Guarda-Mor,Minas Gerais,MG,3128600,guarda-morense,-17.7893536,-47.058302,6580,2069.8,3.2
1671,Guaxupé,Minas Gerais,MG,3128709,guaxupeano,-21.3054884,-46.7084932,51917,286.4,181.3
1672,Guidoval,Minas Gerais,MG,3128808,guidovalense,-21.165853,-42.7662325,7078,158.38,44.7
1673,Guimarânia,Minas Gerais,MG,3128907,guimaranense,-18.8605771,-46.7091767,8039,366.83,21.9
1674,Guiricema,Minas Gerais,MG,3129004,guiricemense,-20.9987031,-42.6880552,8392,293.58,28.6
1675,Gurinhatã,Minas Gerais,MG,3129103,gurinhantense,-19.2122353,-49.7861219,5639,1849.14,3.0
1676,Heliodora,Minas Gerais,MG,3129202,heliodorense,-22.056078,-45.544065,6558,153.95,42.6
1677,Iapu,Minas Gerais,MG,3129301,iapuense,-19.2892488,-42.2559685,11004,340.58,32.3
1678,Ibertioga,Minas Gerais,MG,3129400,ibertiogano,-21.4423437,-43.981812,5021,346.24,14.5
1679,Ibiá,Minas Gerais,MG,3129509,ibiaense,-19.4878116,-46.5450499,25199,2704.13,9.3
1680,Ibiaí,Minas Gerais,MG,3129608,ibiaiense,-16.7959458,-44.813111,8395,874.76,9.6
1681,Ibiracatu,Minas Gerais,MG,3129657,ibiracatuense,-15.707686,-44.153039,5400,353.41,15.3
1682,Ibiraci,Minas Gerais,MG,3129707,ibiraciense,-20.4615342,-47.1225911,13828,562.1,24.6
1683,Ibirité,Minas Gerais,MG,3129806,ibiritenense,-20.0256695,-44.0572964,180204,72.57,2483.1
1684,Ibitiúra de Minas,Minas Gerais,MG,3129905,ibitiurense,-22.0625996,-46.4406019,3488,68.32,51.1
1685,Ibituruna,Minas Gerais,MG,3130002,ibiturunense,-21.1522427,-44.7488651,2989,153.11,19.5
1686,Icaraí de Minas,Minas Gerais,MG,3130051,icaraiense,-16.2174411,-44.903849,11990,625.66,19.2
1687,Igarapé,Minas Gerais,MG,3130101,igarapeense,-20.0711891,-44.2999506,43045,110.94,388.0
1688,Igaratinga,Minas Gerais,MG,3130200,igaratinguense,-19.9500459,-44.7111149,10860,218.34,49.7
1689,Iguatama,Minas Gerais,MG,3130309,iguatamense,-20.1641236,-45.7900209,7947,628.2,12.7
1690,Ijaci,Minas Gerais,MG,3130408,ijaciense,-21.1742912,-44.9236552,6550,105.25,62.2
1691,Ilicínea,Minas Gerais,MG,3130507,ilicineaense,-20.9382789,-45.8272383,12375,376.34,32.9
1692,Imbé de Minas,Minas Gerais,MG,3130556,imbeense,-19.5978162,-41.9791516,6903,196.74,35.1
1693,Inconfidentes,Minas Gerais,MG,3130606,inconfidentino,-22.3387242,-46.2665911,7328,149.61,49.0
1694,Indaiabira,Minas Gerais,MG,3130655,indaiabirense,-15.5549492,-42.1177396,7351,1004.15,7.3
1695,Indianópolis,Minas Gerais,MG,3130705,indianopolense,-19.0346082,-47.9159006,6891,830.03,8.3
1696,Ingaí,Minas Gerais,MG,3130804,ingaiense,-21.4016728,-44.9187409,2767,305.59,9.1
1697,Inhapim,Minas Gerais,MG,3130903,inhapinhense,-19.4665851,-41.8997976,24140,858.02,28.1
1698,Inhaúma,Minas Gerais,MG,3131000,inhaumense,-19.4903208,-44.3938098,6271,245.0,25.6
1699,Inimutaba,Minas Gerais,MG,3131109,inimutabano,-18.7197117,-44.2857937,7515,527.06,14.3
1700,Ipaba,Minas Gerais,MG,3131158,ipabense,-19.4143627,-42.4150592,18607,113.25,164.3
1701,Ipanema,Minas Gerais,MG,3131208,ipanemense,-19.7995283,-41.7168497,19861,456.64,43.5
1702,Ipatinga,Minas Gerais,MG,3131307,ipatinguense,-19.4707617,-42.5480125,263410,164.88,1597.5
1703,Ipiaçu,Minas Gerais,MG,3131406,ipiaçuense,-18.6931915,-49.9440634,4221,466.02,9.1
1704,Ipuiúna,Minas Gerais,MG,3131505,ipuiunense,-22.0981239,-46.1892555,10079,298.2,33.8
1705,Iraí de Minas,Minas Gerais,MG,3131604,iraiense,-19.0585683,-47.4686543,6987,356.26,19.6
1706,Itabira,Minas Gerais,MG,3131703,itabirano,-19.6244172,-43.2316363,120060,1253.7,95.8
1707,Itabirinha,Minas Gerais,MG,3131802,itabirense,-18.5683321,-41.2344778,11512,209.03,55.1
1708,Itabirito,Minas Gerais,MG,3131901,itabiritense,-20.2530617,-43.8030567,51875,542.61,95.6
1709,Itacambira,Minas Gerais,MG,3132008,itacambirano,-16.9090341,-43.2908233,5385,1788.45,3.0
1710,Itacarambi,Minas Gerais,MG,3132107,itacarambiense,-15.0738149,-44.1340439,18153,1225.27,14.8
1711,Itaguara,Minas Gerais,MG,3132206,itaguarense,-20.3861211,-44.4771596,13358,410.47,32.5
1712,Itaipé,Minas Gerais,MG,3132305,itaipeense,-17.3338793,-41.6410914,12760,480.83,26.5
1713,Itajubá,Minas Gerais,MG,3132404,itajubense,-22.422971,-45.4602511,96869,294.84,328.6
1714,Itamarandiba,Minas Gerais,MG,3132503,itamarandibano,-17.857298,-42.8583915,34735,2735.57,12.7
1715,Itamarati de Minas,Minas Gerais,MG,3132602,tamaratiense,-21.4218687,-42.8345405,4355,94.57,46.1
1716,Itambacuri,Minas Gerais,MG,3132701,itambacuriense,-18.0341181,-41.6833474,23211,1419.21,16.4
1717,Itambé do Mato Dentro,Minas Gerais,MG,3132800,itambeense,-19.3912185,-43.3487761,2081,380.34,5.5
1718,Itamogi,Minas Gerais,MG,3132909,itamogiense,-21.0787458,-47.0490631,10192,243.71,41.8
1719,Itamonte,Minas Gerais,MG,3133006,itamontense,-22.2864039,-44.8684468,15579,431.79,36.1
1720,Itanhandu,Minas Gerais,MG,3133105,itanhanduense,-22.2947567,-44.9371333,15331,143.36,106.9
1721,Itanhomi,Minas Gerais,MG,3133204,itanhomense,-19.1814137,-41.8203268,12228,488.84,25.0
1722,Itaobim,Minas Gerais,MG,3133303,itaobinhense,-16.5585736,-41.5025529,21062,679.02,31.0
1723,Itapagipe,Minas Gerais,MG,3133402,itapagipense,-19.7706354,-49.4059435,15243,1802.44,8.5
1724,Itapecerica,Minas Gerais,MG,3133501,itapecericano,-20.4719298,-45.124195,21762,1040.52,20.9
1725,Itapeva,Minas Gerais,MG,3133600,itapevense,-22.7050814,-46.2282927,9783,177.35,55.2
1726,Itatiaiuçu,Minas Gerais,MG,3133709,itatiaiuçuense,-20.2174463,-44.455935,11146,295.15,37.8
1727,Itaú de Minas,Minas Gerais,MG,3133758,itauense,-20.7534878,-46.7671967,16108,153.42,105.0
1728,Itaúna,Minas Gerais,MG,3133808,itaunense,-20.0822785,-44.5805309,93214,495.77,188.0
1729,Itaverava,Minas Gerais,MG,3133907,itaveravense,-20.6707092,-43.6183335,5419,284.22,19.1
1730,Itinga,Minas Gerais,MG,3134004,itinguense,-16.6075502,-41.7680418,14990,1649.62,9.1
1731,Itueta,Minas Gerais,MG,3134103,ituetano,-19.3410515,-41.0998636,6051,452.68,13.4
1732,Ituiutaba,Minas Gerais,MG,3134202,ituiutabano,-18.9745738,-49.4600885,104671,2598.05,40.3
1733,Itumirim,Minas Gerais,MG,3134301,itumirinense,-21.31632,-44.813111,6023,234.8,25.7
1734,Iturama,Minas Gerais,MG,3134400,ituramense,-19.7280301,-50.1970234,39263,1404.66,28.0
1735,Itutinga,Minas Gerais,MG,3134509,itutinguense,-21.3665378,-44.7193823,3788,372.02,10.2
1736,Jaboticatubas,Minas Gerais,MG,3134608,jaboticatubense,-19.5181791,-43.7462156,20143,1114.97,18.1
1737,Jacinto,Minas Gerais,MG,3134707,jacintense,-16.1900857,-40.3496894,12326,1393.61,8.8
1738,Jacuí,Minas Gerais,MG,3134806,jacuiense,-21.0175161,-46.7443029,7686,409.23,18.8
1739,Jacutinga,Minas Gerais,MG,3134905,jacutinguense,-22.2832272,-46.6089256,25979,347.67,74.7
1740,Jaguaraçu,Minas Gerais,MG,3135001,jaguaraçuense,-19.6432519,-42.7173856,3133,163.76,19.1
1741,Jaíba,Minas Gerais,MG,3135050,jaibense,-15.3400572,-43.6769104,38909,2635.47,14.8
1742,Jampruca,Minas Gerais,MG,3135076,jampruquense,-18.4601687,-41.7208243,5404,517.1,10.5
1743,Janaúba,Minas Gerais,MG,3135100,janaubense,-15.8052004,-43.3147032,71648,2181.32,32.8
1744,Januária,Minas Gerais,MG,3135209,januarense,-15.4806094,-44.3642956,67742,6661.59,10.2
1745,Japaraíba,Minas Gerais,MG,3135308,japaraíbano,-20.1306358,-45.506339,4350,172.14,25.3
1746,Japonvar,Minas Gerais,MG,3135357,japonvaense,-15.9976635,-44.2728796,7969,375.23,21.2
1747,Jeceaba,Minas Gerais,MG,3135407,jeceabense,-20.537708,-44.0389554,4912,236.25,20.8
1748,Jenipapo de Minas,Minas Gerais,MG,3135456,jenipapense,-17.0835978,-42.2593261,7692,284.45,27.0
1749,Jequeri,Minas Gerais,MG,3135506,jequeriense,-20.4544642,-42.6655174,12386,547.9,22.6
1750,Jequitaí,Minas Gerais,MG,3135605,jequitaiense,-17.1935192,-44.4370606,7531,1268.44,5.9
1751,Jequitibá,Minas Gerais,MG,3135704,jequitibaense,-19.2349683,-44.0308121,5211,445.03,11.7
1752,Jequitinhonha,Minas Gerais,MG,3135803,jequitinhonhense,-16.4510937,-41.0394028,25391,3514.22,7.2
1753,Jesuânia,Minas Gerais,MG,3135902,jesuanense,-22.003327,-45.2806177,4787,153.85,31.1
1754,Joaíma,Minas Gerais,MG,3136009,joaimense,-16.7567067,-41.0394028,15432,1664.19,9.3
1755,Joanésia,Minas Gerais,MG,3136108,joanense,-19.2043,-42.6880552,4573,233.29,19.6
1756,João Monlevade,Minas Gerais,MG,3136207,monlevadense,-19.8131282,-43.1738765,79910,99.16,805.9
1757,João Pinheiro,Minas Gerais,MG,3136306,pinheirense,-17.7405182,-46.1741639,47452,10727.47,4.4
1758,Joaquim Felício,Minas Gerais,MG,3136405,feliciano,-17.7587902,-44.1707325,4695,790.94,5.9
